Gene_ID,C1:fpkm,C2:fpkm,C3:fpkm,L1:fpkm,L2:fpkm,L3:fpkm,H1:fpkm,H2:fpkm,H3:fpkm,Chromosome,Start Site,End Site,Direction,Length,Name,GO,KEGG,UniProtID,Description
Gene11578,284.8996059,191.3966599,147.9179461,106.2510996,112.9954246,88.59688769,137.4918362,142.4572074,179.9441767,BDRX01000136.1,5825,10215,-,1233,Rsub_11578,GO:0016226,-,A0A2V0PLA2,hypothetical protein
Gene11579,0.923360209,0.981195675,0.378641683,0.319216201,0.371287937,0.099368316,1.247418543,0.587747524,0.93094361,BDRX01000136.1,10941,11950,-,888,Rsub_11579,-,-,A0A2V0PG39,hypothetical protein
Gene11580,96.96078051,102.28435,69.42807067,72.5944356,91.57524043,72.32836255,66.92785044,60.8382917,63.42238052,BDRX01000136.1,12331,17180,+,1722,Rsub_11580,GO:0004373; GO:0009501; GO:0009507; GO:0019252,K00703,A0A2V0PNT7,soluble starch synthase chloroplastic
Gene11581,35.13995139,20.5989021,30.5808764,21.61039314,16.88437379,14.31290593,20.03787273,23.70438676,23.6151124,BDRX01000136.1,19405,22019,-,1233,Rsub_11581,-,-,A0A2V0PG94,hypothetical protein
Gene11582,219.4142748,202.8955035,189.9473489,190.4938705,198.1122563,131.0592271,135.6508311,103.6598656,112.5108288,BDRX01000136.1,22987,25704,-,747,Rsub_11582,GO:0005634; GO:0016480,-,A0A2V0PN41,transcription regulator
Gene11583,610.4188185,629.110328,557.331384,520.0378631,581.8473328,612.1103182,545.4060814,625.1664491,522.8517133,BDRX01000136.1,26451,30738,-,801,Rsub_11583,-,-,A0A2V0PG41,hypothetical protein
Gene11584,37.59883688,39.3776148,37.23224021,40.95313034,41.99173958,33.61488192,41.79067339,44.68577424,41.99808978,BDRX01000136.1,31129,33937,-,1134,Rsub_11584,GO:0005623; GO:0009055; GO:0015035; GO:0045454,-,A0A2V0PGX9,monothiol glutaredoxin
Gene11585,9.335610428,9.295939788,8.125898253,8.730323195,8.453940724,7.164710409,7.494581525,7.495351754,7.783014165,BDRX01000136.1,34843,40898,-,3393,Rsub_11585,-,-,A0A2V0PLT5,hypothetical protein
Gene11586,17.19561393,15.97977673,19.74778944,18.67537497,14.82676016,11.91287242,19.51715865,15.23634139,20.43949642,BDRX01000136.1,41296,46782,-,2211,Rsub_11586,GO:0016491,-,A0A2V0PG75,hypothetical protein
Gene11587,15.57637416,12.47262233,7.121516663,5.217128588,4.478884459,4.014967683,6.648018801,8.29599238,7.748344563,BDRX01000136.1,49849,51009,-,978,Rsub_11587,GO:0003677; GO:0003700,-,A0A2V0PIH2,hypothetical protein
Gene11588,13.99427694,18.96784489,17.71108158,16.21460664,17.0957468,11.0752736,11.65382193,6.170095669,9.034111759,BDRX01000136.1,51844,55581,-,1215,Rsub_11588,GO:0003677,-,A0A2V0PLA8,telomere repeat-binding factor-like
Gene11589,22.02700078,23.74902366,23.84991838,12.46716608,11.44804473,21.44699498,45.65280688,34.43220912,40.02626529,BDRX01000136.1,56225,56657,+,288,Rsub_11589,-,-,A0A2V0PG49,hypothetical protein
Gene11590,3.758656091,6.183431843,6.146209509,4.927599767,2.380349208,1.423210726,4.142899171,1.989723583,2.567936208,BDRX01000136.1,58270,60580,-,930,Rsub_11590,GO:0005506; GO:0008610; GO:0016021; GO:0016491,K15746,A0A2V0PNU5,beta-carotene hydroxylase
Gene11591,1.163491038,1.281326117,4.002783504,1.736911683,1.500752082,2.811538837,1.534548131,0.814046036,1.013085693,BDRX01000136.1,61024,61649,+,408,Rsub_11591,GO:0016021,-,A0A2V0PGE1,hypothetical protein
Gene11592,3.652878805,2.887187589,4.885286953,4.525999786,2.905150609,2.200186661,2.844165524,1.494401722,2.86287558,BDRX01000136.1,62292,65364,+,1524,Rsub_11592,-,-,A0A2V0PN50,hypothetical protein
Gene11593,14.56706846,10.87595375,7.363770496,5.714463865,5.763355611,12.62774243,3.115914672,2.736058286,2.293097855,BDRX01000136.1,66702,70546,-,1422,Rsub_11593,-,-,A0A2V0PG50,hypothetical protein
Gene11594,9.350237066,10.09711675,12.75887242,10.5314745,11.77513172,8.157517732,6.421493716,4.10221056,6.554101608,BDRX01000136.1,71525,75533,-,1920,Rsub_11594,GO:0016757,-,A0A2V0PGY8,hypothetical protein
Gene11595,23.56370916,13.90578994,16.52421465,29.81878464,20.00625585,17.63117982,19.76077001,15.66668698,17.64629984,BDRX01000136.1,76105,81505,-,3183,Rsub_11595,GO:0016021,-,A0A2V0PLU6,hypothetical protein
Gene11596,0.045378486,0,0.101016618,0.049678231,0.099054736,0,0,0.399135686,0.434636133,BDRX01000136.1,82728,84064,+,951,Rsub_11596,-,-,A0A2V0PG85,hypothetical protein
Gene11597,2.87699602,2.804189571,4.361653749,4.398579103,3.085896589,3.093438487,5.646485853,5.126484987,7.654425235,BDRX01000136.1,84220,85337,-,870,Rsub_11597,GO:0016021,-,A0A2V0PII0,hypothetical protein
Gene11598,5.403138867,9.279717928,7.536948451,7.643541102,4.863225134,3.586953863,2.075238823,0.771500076,2.053626283,BDRX01000136.1,86388,89139,+,1230,Rsub_11598,GO:0016021,-,A0A2V0PLB7,hypothetical protein
Gene11599,0,0,0.108919279,0,0,0,0,0,0,BDRX01000136.1,90520,91162,-,441,Rsub_11599,-,-,A0A2V0PG61,hypothetical protein
Gene11600,0,0,0,0,0,0.111412961,0,0,0,BDRX01000136.1,91589,93708,-,792,Rsub_11600,-,-,A0A2V0PNV4,hypothetical protein
Gene11601,2.244581178,1.885504947,2.115366225,2.15234614,2.181573379,1.457251074,2.888940795,1.999485675,2.876947981,BDRX01000136.1,94809,98031,-,2634,Rsub_11601,GO:0003723,-,A0A2V0PGE9,hypothetical protein
Gene11602,8.363360524,7.345276462,7.98229501,9.155813521,6.001665975,9.74733858,2.100052451,2.045932977,2.247374851,BDRX01000136.1,98979,102442,+,2064,Rsub_11602,GO:0008703; GO:0008835; GO:0009231; GO:0050661,K11752,A0A2V0PN62,riboflavin biosynthesis chloroplastic
Gene11603,0.699940307,0.974610469,0.402964782,0.475610716,0.342453495,0.098701415,0.646459099,0.557266414,1.130183592,BDRX01000136.1,103194,105474,+,1788,Rsub_11603,-,-,A0A2V0PG59,hypothetical protein
Gene11604,198.9412142,187.3401774,91.41108427,63.32706084,93.19891491,91.15950691,119.8906539,73.80684059,120.407909,BDRX01000136.1,106557,108153,+,423,Rsub_11604,GO:0003743,K03236,A0A2V0PGZ7,hypothetical protein
Gene11605,2497.147928,1551.856771,2842.541386,2428.156215,1932.322204,1492.451324,2032.780496,2163.408745,2147.021252,BDRX01000136.1,109116,110244,-,510,Rsub_11605,-,-,A0A2V0PLV3,hypothetical protein
Gene11606,312.2173983,300.9370333,321.8842131,344.9703233,316.2252356,262.9135664,271.7523638,195.9561671,241.3310296,BDRX01000136.1,111330,114275,+,954,Rsub_11606,GO:0009055; GO:0020037; GO:0046872,K00413,A0A2V0PG95,hypothetical protein
Gene11607,1.639738664,1.023290495,0.763225041,0.603809298,0.406740301,0.533396766,1.197791574,1.032530931,1.713322125,BDRX01000136.1,115133,118197,+,2895,Rsub_11607,-,-,A0A2V0PIJ7,hypothetical protein
Gene11608,19.5518301,31.02901165,29.50623268,22.07933773,23.93475754,13.05578003,12.67917382,5.713036786,9.653948562,BDRX01000148.1,82,1152,+,490,Rsub_11608,GO:0004672; GO:0005524,K08850,A0A2V0PM59,aurora kinase A
Gene11609,0.745657716,0.690015792,1.556157734,1.938738569,1.017289998,1.270540893,1.074872058,0.751504394,0.958869684,BDRX01000148.1,2268,4549,+,1389,Rsub_11609,-,-,A0A2V0PH71,hypothetical protein
Gene11610,95.77242566,97.64755048,78.83222794,72.56636202,80.58728023,94.10212584,110.9894387,119.4851131,97.14253953,BDRX01000148.1,7136,8474,+,903,Rsub_11610,-,-,A0A2V0PPP9,hypothetical protein
Gene11611,214.8287909,230.0769949,305.7808758,277.0162946,234.2364913,195.8009526,213.6381563,188.63129,199.167005,BDRX01000148.1,9287,14832,+,2418,Rsub_11611,GO:0003994; GO:0005739; GO:0006099; GO:0046872; GO:0051539,K01681,A0A2V0PHC3,aconitate hydratase
Gene11612,19.16948114,29.04339199,15.55567506,7.443255666,16.14678894,14.22380261,24.41432239,11.48978012,20.70212164,BDRX01000148.1,15397,17281,+,1371,Rsub_11612,-,-,A0A2V0PNZ9,hypothetical protein
Gene11613,0.920054565,0.633942059,1.056572295,0.975256807,0.462238673,0.403122632,1.108278103,0.513811218,1.025770691,BDRX01000148.1,18022,20976,-,2955,Rsub_11613,-,-,A0A2V0PH28,hypothetical protein
Gene11614,0.91333207,0.729926518,0.465932471,0.458275111,0.373813705,0.311248907,1.019284717,0.209203063,0.323996835,BDRX01000148.1,21238,23130,+,1134,Rsub_11614,-,-,A0A2V0PHW9,hypothetical protein
Gene11615,400.8050338,413.2988576,413.7779339,475.2190364,505.7919326,460.9481878,472.7982138,453.5399343,434.9514575,BDRX01000148.1,23574,24784,-,306,Rsub_11615,-,K02929,-,60S ribosomal protein L44
Gene11616,24.52463681,27.02452206,27.02367009,23.31472085,24.086367,19.01085548,27.17388194,20.79192704,25.53964322,BDRX01000148.1,25068,26884,+,1230,Rsub_11616,GO:0016021,K20372,A0A2V0PH73,hypothetical protein
Gene11617,2.046139411,2.816708275,1.5873107,2.104258521,2.233214637,1.584753323,2.352702439,1.772454916,1.517687762,BDRX01000148.1,27607,28868,-,696,Rsub_11617,-,K20523,A0A2V0PJH4,hypothetical protein
Gene11618,2.675101563,4.2291255,2.865150297,1.933964821,2.313710093,1.083637641,5.013271409,2.663705525,2.68576324,BDRX01000148.1,29378,30232,+,855,Rsub_11618,-,-,A0A2V0PM71,hypothetical protein
Gene11619,272.941954,266.7327062,310.7653265,307.5347627,310.1801538,275.9947267,320.6587859,391.1325501,300.0693333,BDRX01000148.1,30820,32570,-,579,Rsub_11619,GO:0005525; GO:0005783; GO:0005794; GO:0006886; GO:0016192,K07953,A0A2V0PH80,hypothetical protein
Gene11620,3.84154874,3.289341692,3.121862038,3.263098945,3.81896164,3.198713426,4.256202398,3.511218975,3.832138245,BDRX01000148.1,33033,39211,+,4662,Rsub_11620,GO:0006629; GO:0016787,K01052,A0A2V0PPQ7,alpha beta hydrolase family
Gene11621,3.422233169,3.864644902,1.226659461,1.015999952,1.519371835,1.838313855,0.647327996,1.020371068,1.543230894,BDRX01000148.1,39729,41247,+,744,Rsub_11621,-,-,A0A2V0PHD3,hypothetical protein
Gene11622,30.03007791,24.81409259,32.71444447,33.59214858,30.06074583,27.67300219,26.2631057,22.76100764,26.05465336,BDRX01000148.1,41408,47197,+,2637,Rsub_11622,GO:0003743; GO:0003924; GO:0005525,K02519,A0A2V0PP09,hypothetical protein
Gene11623,0.696047424,0.65061362,0.688650925,0.790222185,0.787822433,0.553470838,2.071449586,2.239147622,2.414298999,BDRX01000148.1,47841,50332,+,1674,Rsub_11623,-,-,A0A2V0PH38,hypothetical protein
Gene11624,1.161863777,1.284611569,0.92371927,1.271953786,2.05309989,1.696905097,1.543628297,0.060829814,1.177603882,BDRX01000148.1,50638,51654,-,780,Rsub_11624,GO:0005840; GO:0016279,-,A0A2V0PHX9,50S ribosomal protein L11 methyltransferase
Gene11625,30.40616647,32.27808257,29.06286411,29.40621662,34.74872995,27.67054409,18.86884409,9.969170412,16.83248014,BDRX01000148.1,51978,53451,-,633,Rsub_11625,GO:0001732; GO:0003743; GO:0005852; GO:0006446; GO:0016282; GO:0033290; GO:0043022,K15028,A0A2V0PMQ7,eukaryotic translation initiation factor 3 subunit K
Gene11626,22.82833799,21.69644698,31.76912757,29.47303418,26.31175679,19.3858552,20.71756619,17.15977787,19.42348222,BDRX01000148.1,53733,57254,-,1518,Rsub_11626,GO:0000244; GO:0046540,K12844,A0A2V0PH82,U4 U6 small nuclear ribonucleoprotein
Gene11627,1502.192873,1172.777849,1860.227573,1925.722334,1417.698989,1401.864885,10976.63288,14698.01488,14021.82156,BDRX01000148.1,58222,60721,-,1227,Rsub_11627,GO:0005524,-,A0A2V0PJI4,rubisco activase
Gene11628,12.31086669,23.03208528,19.51124238,14.72254814,16.06529599,8.618699376,16.50174548,4.413698108,9.327718194,BDRX01000148.1,61276,62557,-,645,Rsub_11628,-,K10734,A0A2V0PM79,hypothetical protein
Gene11629,793.5852606,660.4853464,895.4974809,869.9480013,731.6614603,701.0953588,1374.604865,1750.703135,1684.150533,BDRX01000148.1,63352,68234,-,3114,Rsub_11629,GO:0003746; GO:0005524; GO:0005634; GO:0016887,K03235,A0A2V0PH96,elongation factor EF-3
Gene11630,308.1981987,332.4258241,265.5179724,263.1228209,277.6314391,241.7995491,154.2496303,109.2604837,154.3642422,BDRX01000148.1,69297,70182,+,360,Rsub_11630,-,-,A0A2V0PPR6,hypothetical protein
Gene11631,5.964205853,7.883911419,3.890555929,3.037209712,6.015955148,3.98587677,8.347396249,5.321187439,6.633401648,BDRX01000148.1,70799,76291,+,3531,Rsub_11631,GO:0005524; GO:0006298; GO:0030983,K08736,A0A2V0PHF2,DNA mismatch repair
Gene11632,95.34756444,80.99710366,91.70775189,73.27079584,41.6205354,54.66818166,41.49315965,33.64642434,56.61335802,BDRX01000148.1,78094,80248,-,1719,Rsub_11632,GO:0046872,-,A0A2V0PP18,hypothetical protein
Gene11633,18.90597385,28.60543608,50.58755914,50.85603887,21.79333903,19.07177676,8.880518095,5.083634429,8.626415741,BDRX01000148.1,81358,86352,-,3780,Rsub_11633,-,-,A0A2V0PH49,hypothetical protein
Gene11634,0.11726886,0.03946113,0.174034065,0,0.042663521,0,0.174497112,0.128932757,0.416001371,BDRX01000148.1,86851,87954,+,1104,Rsub_11634,-,-,A0A2V0PHY6,hypothetical protein
Gene11635,265.3605741,198.2211503,216.3151297,329.2026609,300.8199828,275.7470783,2332.867285,2887.025896,2850.147749,BDRX01000148.1,88306,93000,+,2040,Rsub_11635,GO:0003924; GO:0005525,K06207,A0A2V0PMR7,hypothetical protein
Gene11636,118.5317227,115.9792545,173.6372491,127.5854855,103.1785851,73.96548449,64.63024339,60.68113063,74.64600952,BDRX01000148.1,94200,101944,+,3363,Rsub_11636,GO:0016021,-,A0A2V0PH91,hypothetical protein
Gene11637,0.739798977,1.32769792,2.653273637,3.599542687,2.960604547,1.680744096,2.660333111,3.97653182,3.061770094,BDRX01000148.1,103217,104102,+,525,Rsub_11637,-,-,A0A2V0PJJ4,hypothetical protein
Gene11638,23.87823786,31.19862929,41.31979974,31.99521463,25.65417747,24.47553317,45.80172031,48.6095073,49.5662637,BDRX01000131.1,15,4728,+,694,Rsub_11638,GO:0005524; GO:0006457; GO:0051082,-,A0A2V0PFL6,endoplasmin
Gene11639,6.92014103,7.010904865,5.043093846,3.374571269,4.039890287,1.468119843,2.19668137,1.633296202,2.898405425,BDRX01000131.1,7395,11530,-,3486,Rsub_11639,GO:0003723,K17579,A0A2V0PNE9,hypothetical protein
Gene11640,10.21944532,9.307341834,12.48744815,10.61013849,9.698950196,8.716020903,7.128105958,4.610383175,7.299780051,BDRX01000131.1,12665,14901,+,1554,Rsub_11640,-,-,A0A2V0PFT0,hypothetical protein
Gene11641,25.97288074,23.26160562,29.05724321,32.07925774,39.54118307,29.95770727,25.86434969,18.15882586,25.93999663,BDRX01000131.1,15753,16076,-,324,Rsub_11641,-,-,A0A2V0PMP4,hypothetical protein
Gene11642,0.13210696,0.088908343,0.049013676,0.096416322,0.048061762,0.015006644,0.081906808,0.064554088,0.124970208,BDRX01000131.1,16341,20200,+,2940,Rsub_11642,-,-,A0A2V0PFM0,hypothetical protein
Gene11643,31.64695622,29.72676592,32.77573316,36.49830416,27.70619229,24.39550622,23.23069785,13.58293957,17.65020407,BDRX01000131.1,20404,20995,-,255,Rsub_11643,-,-,A0A2V0PGH2,hypothetical protein
Gene11644,139.8137275,155.2811569,172.5900417,167.8653638,163.3270069,149.0400835,129.7003137,149.1307797,125.2976179,BDRX01000131.1,21612,27991,-,1251,Rsub_11644,GO:0016021,-,A0A2V0PLB8,hypothetical protein
Gene11645,0.268878133,0.678583925,0.299273533,0.883065379,0.44019184,0.41233208,0.3000698,0.591243049,0,BDRX01000131.1,28413,28733,-,321,Rsub_11645,-,-,A0A2V0PFQ2,hypothetical protein
Gene11646,13.92466074,18.00690303,13.25721896,15.11807929,19.9706234,16.47129214,9.24695095,7.338508722,9.246545684,BDRX01000131.1,31532,34480,-,750,Rsub_11646,GO:0008180,K12177,A0A2V0PHZ2,COP9 signalosome complex subunit 3
Gene11647,0,0,0,0,0.039949556,0,0.081698393,0,0,BDRX01000131.1,34709,36714,-,1179,Rsub_11647,GO:0006486; GO:0008417; GO:0016021; GO:0032580,-,A0A2V0PKV8,galactoside 3-L-fucosyltransferase
Gene11648,269.3140653,221.2625277,191.3756847,222.3356581,198.9927586,158.4648298,111.4262149,87.96926901,100.4586697,BDRX01000131.1,37289,38578,-,507,Rsub_11648,-,-,A0A2V0PFM9,hypothetical protein
Gene11649,40.45172257,29.26267934,31.4043887,29.48786438,29.74076894,27.88314975,41.48112551,32.90525491,39.45368175,BDRX01000131.1,39666,41868,-,1788,Rsub_11649,-,-,A0A2V0PNF8,hypothetical protein
Gene11650,396.9152955,680.0994291,592.3037752,418.669782,523.5159914,275.349605,370.4652287,156.3764625,241.8729416,BDRX01000131.1,42963,45118,+,1332,Rsub_11650,GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017,K07375,A0A2V0PFU0,tubulin beta chain
Gene11651,1.971873677,1.200895309,1.950120143,1.535872287,1.121945135,0.515554088,1.204931967,0.746361309,0.853167397,BDRX01000131.1,46302,58315,+,6675,Rsub_11651,GO:0016021,-,A0A2V0PMQ4,hypothetical protein
Gene11652,2.256467467,0.759304366,0.313943804,0.617568598,0.205231054,0.384483944,2.203453726,0.620225551,1.300752001,BDRX01000131.1,60316,60774,-,459,Rsub_11652,-,-,A0A2V0PFM7,hypothetical protein
Gene11653,0.570832544,0.768343703,1.186009927,5.41597858,0.53995313,1.244995627,2.20845022,0.585768576,1.781982594,BDRX01000131.1,61460,63961,-,1134,Rsub_11653,GO:0016021; GO:0022857,-,A0A2V0PGI1,formate nitrite transporter
Gene11654,4.228655568,3.0872897,5.631212488,3.88533315,3.337832614,2.740583385,5.266973192,3.030314602,6.509275003,BDRX01000131.1,64311,65758,-,1143,Rsub_11654,-,-,A0A2V0PLC8,hypothetical protein
Gene11655,872.6303173,587.3022498,1025.753951,1017.986521,848.7668118,1071.183989,911.9956776,830.9055817,918.2821038,BDRX01000131.1,66597,68117,-,738,Rsub_11655,-,-,A0A2V0PFR2,hypothetical protein
Gene11656,0.962665972,0.870006006,1.418449731,1.124140164,0.750486407,0.431166028,3.478820687,4.838470839,4.702910087,BDRX01000131.1,69054,76145,+,4707,Rsub_11656,-,-,A0A2V0PI11,hypothetical protein
Gene11657,157.5424559,148.3232051,105.057013,95.41434843,113.8472629,107.9001758,86.53563724,71.55147495,89.72459955,BDRX01000131.1,76360,77740,-,561,Rsub_11657,GO:0004602; GO:0006979,-,A0A2V0PKW7,phospholipid hydroperoxide glutathione peroxidase-like
Gene11658,46.01009362,48.03814836,42.30273586,42.10283966,44.01838829,38.09018209,28.85145089,24.64992948,26.66595863,BDRX01000131.1,78198,84447,+,2766,Rsub_11658,GO:0000398; GO:0005634,K12855,A0A2V0PFN9,hypothetical protein
Gene11659,1.338861784,1.94879903,0.797091087,0.272692628,0.611695154,0.509316393,0.972953593,0.513498427,0.53017664,BDRX01000131.1,84864,86778,+,1386,Rsub_11659,-,-,A0A2V0PNG7,hypothetical protein
Gene11660,164.3856002,138.0061868,112.2987813,117.2954427,127.7669465,126.2731448,165.6302517,166.1199284,183.7062056,BDRX01000131.1,88846,89747,+,435,Rsub_11660,-,-,A0A2V0PFV0,hypothetical protein
Gene11661,16.53600516,20.35751775,12.49467,13.54033581,18.48805728,14.77523285,20.70481619,21.5064659,20.74563849,BDRX01000131.1,90137,91475,+,642,Rsub_11661,-,-,A0A2V0PMR3,hypothetical protein
Gene11662,0,0,0,0,0,0.127145627,0,0,0.044117725,BDRX01000131.1,94184,96482,-,1041,Rsub_11662,-,-,A0A2V0PFN8,proline iminopeptidase
Gene11663,6.308167503,5.515070337,5.1620596,5.163278445,5.555116787,4.018172361,5.548626742,4.040362761,6.023154283,BDRX01000131.1,97074,100782,-,2196,Rsub_11663,-,K01455,A0A2V0PGI8,hypothetical protein
Gene11664,5.024319137,5.955999951,2.111613327,3.012660727,5.005853099,4.710346226,4.234463247,2.70472273,4.415161223,BDRX01000131.1,101770,104457,+,2070,Rsub_11664,GO:0003714; GO:0006351,-,A0A2V0PLE0,hypothetical protein
Gene11665,18.77096315,19.42375671,23.50818043,15.46219165,15.95662133,14.0125557,20.39494374,16.38982602,18.44841509,BDRX01000131.1,105089,107184,-,1653,Rsub_11665,GO:0016021,-,A0A2V0PFS2,hypothetical protein
Gene11666,1.602783298,1.375313827,1.248779255,2.149448366,1.355725472,1.802469295,2.146460295,1.01326542,2.004222764,BDRX01000131.1,107320,108740,+,1077,Rsub_11666,-,-,A0A2V0PI13,hypothetical protein
Gene11667,38.25691402,42.10091698,42.58167707,44.25057642,47.33408322,57.78078722,33.03619701,32.44189699,33.2240011,BDRX01000131.1,109295,111283,+,1815,Rsub_11667,GO:0004672; GO:0005524,-,A0A2V0PKX6,hypothetical protein
Gene11668,0.617759882,0.801811435,1.080505976,1.111055162,0.866880863,0.789459938,0.812535631,1.212864383,1.408789921,BDRX01000131.1,111450,113608,-,1956,Rsub_11668,-,-,A0A2V0PFP9,hypothetical protein
Gene11669,47.87001712,38.15979003,35.78784955,37.76603525,38.63987669,35.56796881,36.35873525,30.72356182,33.96296827,BDRX01000131.1,113943,116557,+,1620,Rsub_11669,GO:0004497; GO:0005506; GO:0016705; GO:0020037,-,A0A2V0PNH3,cytochrome P450
Gene11670,4.91596797,3.963490421,4.296565779,5.923559353,4.609225873,4.013933004,5.081227825,4.64315642,4.634789592,BDRX01000131.1,117032,118622,-,1308,Rsub_11670,-,-,A0A2V0PFV7,hypothetical protein
Gene11671,0.260754926,0.372913643,0.677208085,2.688102592,0.047432555,0.710888742,0.242503539,0.21501777,0.277501821,BDRX01000131.1,119201,122229,+,1986,Rsub_11671,-,-,A0A2V0PMS0,hypothetical protein
Gene11672,0.035606386,0.053917188,0.01981576,0,0.136016373,0.072804509,1.331188363,0.704662198,1.420994784,BDRX01000131.1,122491,126410,-,2424,Rsub_11672,GO:0005524; GO:0006298; GO:0007131; GO:0016887; GO:0030983; GO:0032300,-,A0A2V0PFP7,hypothetical protein
Gene11673,0,0,0.033993915,0.13374097,0,0,0.170421808,0.100737271,0.032502867,BDRX01000131.1,126656,129047,-,1413,Rsub_11673,GO:0016021; GO:0055085,-,A0A2V0PGJ9,hypothetical protein
Gene11674,63.89849857,74.53769079,31.17143482,27.38782479,53.88876708,51.22412713,35.86885077,37.09443179,42.56156254,BDRX01000126.1,654,3493,+,1242,Rsub_11674,GO:0016787,-,A0A2V0PF50,ser thr phosphatase
Gene11675,7.373433197,7.717505104,18.57895739,20.70020028,8.294432408,12.39416637,19.43612485,12.83164749,15.8384019,BDRX01000126.1,5572,8220,+,954,Rsub_11675,GO:0003723; GO:0008173; GO:0030488,-,A0A2V0PMZ5,hypothetical protein
